Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 | ner_entity: the Servicio de Rentas Internas-Servicio de Rentas Internas |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines .
Ozer Ozer | w_freq: 1 - 1 | wiki_freq: 170 - 55 | sentence_idx: 450665 | align_1: 0-0 | align_2: 1-4 | ner_entity: Ozer-Ozer |    Ozer praised the companies ' action but said they should have stopped such use of data earlier . ||| Ozer a fait l’ éloge de l’ action des entreprises , mais a déclaré qu’ ils auraient dû arrêter un tel usage des données plus tôt .

Marcario Marcario | w_freq: 1 - 1 | wiki_freq: 28 - 3 | sentence_idx: 461540 | align_1: 1-1 | align_2: 2-6 | ner_entity: Marcario-Marcario |    But Marcario disagrees , insisting that the president does not hold the power to make this type of decision ( even though he actually does ) . ||| Mais Marcario n’ est pas d’ accord , insistant sur le fait que le président n’ a pas le pouvoir de prendre ce type de décision ( même s’ il le fait réellement ) .

E-209 E-209 | w_freq: 6 - 4 | wiki_freq: 0 - 0 | sentence_idx: 467034 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-E-209 |    E-209 Are you conscious that this is your opportunity ? ||| E-209 ( 88 ) Etes -vous conscients que ceci est votre occasion ?

Taquisara Touareg | w_freq: 1 - 3 | wiki_freq: 0 - 357 | sentence_idx: 471157 | align_1: 5-6 | align_2: 6-11 | ner_entity: Taquisara-Touareg |    " Certainly , " answered Taquisara . ||| « Affirmatif » , répond « Touareg » , le messager .

Wikiversity Wikiversité | w_freq: 2 - 2 | wiki_freq: 78 - 37 | sentence_idx: 479321 | align_1: 8-7 | align_2: 9-12 | ner_entity: Wikiversity-Wikiversité |    People can always learn , but should the Wikiversity offer complete courses ? ||| On peut toujours apprendre , mais la Wikiversité se doit -elle d' offrir des cours complets ?

2000/78 2000/78 | w_freq: 5 - 5 | wiki_freq: 28 - 14 | sentence_idx: 481399 | align_1: 22-26 | align_2: 23-30 | ner_entity: Articles 2 and 5 of Directive 2000/78-none |    It stated that that provision does not confer more extensive protection than that already offered by Articles 2 and 5 of Directive 2000/78 . ||| Elle a affirmé que cette disposition ne conférerait pas une protection plus étendue que celle déjà offerte par les articles 2 et 5 de la directive 2000/78 ( 80 ) .

E-71 E-71 | w_freq: 17 - 17 | wiki_freq: 2 - 3 | sentence_idx: 484632 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-71 |    E-71 But , you know , one day his mother knew that she had laid an egg . ||| E-71 ( 62 ) Mais vous savez , un jour , sa mère savait qu' elle avait pondu un oeuf .

L-131 E-131 | w_freq: 1 - 6 | wiki_freq: 1 - 0 | sentence_idx: 489620 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-131 |    L-131 How is Sarah going to have this baby ? ||| E-131 ( 60 ) Comment Sarah va -t -elle avoir ce bébé ?

ELSE PERSONNE | w_freq: 2 - 7 | wiki_freq: 163 - 7 | sentence_idx: 490705 | align_1: 2-0 | align_2: 3-5 | ner_entity: none-PERSONNE |    NO ONE ELSE is going to free you from the debt you accumulated . ||| PERSONNE d’ autre ne vous libérera de la dette que vous avez accumulée .

JOSÉ JOSÉ | w_freq: 1 - 2 | wiki_freq: 15 - 2 | sentence_idx: 495095 | align_1: 1-1 | align_2: 2-6 | ner_entity: SAN JOSÉ-SAN JOSÉ |    SAN JOSÉ – When you look at your phone or tablet , what do you see ? ||| SAN JOSÉ ( COSTA RICA ) – Lorsque vous regardez votre téléphone ou votre tablette , que voyez -vous ?

Mesiti Mesiti | w_freq: 1 - 1 | wiki_freq: 22 - 3 | sentence_idx: 501416 | align_1: 1-1 | align_2: 2-8 | ner_entity: Angelica Mesiti-Angelica Mesiti |    Angelica Mesiti for several years has been developing research into non-verbal communication . ||| Angelica Mesiti , quant à elle , développe depuis plusieurs années une recherche sur la communication non-verbale .

YOUth YOUth | w_freq: 2 - 2 | wiki_freq: 2 - 0 | sentence_idx: 501935 | align_1: 35-39 | align_2: 36-48 | ner_entity: none-Nestlé needs YOUth |    This is why we have the ambition to help 10 million young people around the world to have access to economic opportunities by 2030 through the rollout of our Global Youth Initiative : Nestlé needs YOUth . ||| C' est pourquoi nous avons l' ambition d' aider 10 millions de jeunes à travers le monde à avoir accès à des opportunités économiques d' ici 2030 à travers le déploiement de notre Global Youth Initiative : Nestlé needs YOUth ( Nestlé a besoin de la jeunesse ) .

plurilateral plurilatéral | w_freq: 6 - 1 | wiki_freq: 41 - 5 | sentence_idx: 504387 | align_1: 23-27 | align_2: 24-33 | ner_entity: the plurilateral Information Technology Agreement-Accord plurilatéral sur les technologies de l’ information |    It is of deep concern that developed countries have already launched negotiations on their post-Bali agenda , including towards an expansion of the plurilateral Information Technology Agreement ( ITA ) . ||| Il est inquiétant que les pays développés aient déjà lancé des négociations sur leur agenda post-Bali , y compris en vue de l’ expansion de l’ Accord plurilatéral sur les technologies de l’ information ( ATI ) .

Sloviansk Slaviansk | w_freq: 1 - 3 | wiki_freq: 424 - 44 | sentence_idx: 509978 | align_1: 2-3 | align_2: 3-8 | ner_entity: Sloviansk-Slaviansk |    I saw Sloviansk a month ago , it was very different . ” ||| J’ ai vu Slaviansk , il y a un mois , c’ était complètement différent . »

2.42am 02h42 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 513305 | align_1: 1-1 | align_2: 2-5 | ner_entity: 2.42am-none |    At 2.42am we managed to establish direct contact to the travellers . ||| A 02h42 du matin , nous avons réussi à établir un contact direct avec les voyageurs .

Puskas Puskás | w_freq: 2 - 2 | wiki_freq: 164 - 413 | sentence_idx: 520637 | align_1: 0-0 | align_2: 1-6 | ner_entity: Puskas-Puskás |    Puskas always saw at least 5 . ” ||| Puskás , lui , en voyait toujours au moins cinq . »

RHDP RHDP | w_freq: 1 - 1 | wiki_freq: 22 - 152 | sentence_idx: 534590 | align_1: 13-16 | align_2: 14-20 | ner_entity: RHDP-RHDP |    “ Were you aware of crimes committed by rebels or elements of the RHDP between 28 November and 15 December 2010 ? ” ||| « Avez -vous eu connaissance de crimes commis par des rebelles ou par des éléments du RHDP ( 2 ) entre le 28 novembre et 15 décembre 2010 ? »

Conaill Conaill | w_freq: 1 - 1 | wiki_freq: 714 - 323 | sentence_idx: 540733 | align_1: 2-2 | align_2: 3-6 | ner_entity: Dáithí Ó Conaill-Dáithí Ó Conaill |    Dáithí Ó Conaill never equivocated on what was the cause of the war in Ireland or what was required to deliver a just and lasting peace for all of the Irish people . ||| Dáithí Ó Conaill ne s’ est jamais trompé au sujet de la cause de la guerre en Irlande ni au sujet des moyens requis pour apporter une paix juste et durable pour tout le peuple d’ Irlande .

BitLocker—or BitLocker | w_freq: 1 - 3 | wiki_freq: 0 - 18 | sentence_idx: 552584 | align_1: 9-9 | align_2: 10-14 | ner_entity: BitLocker—or-BitLocker |    The System Reserved partition is mandatory if you use BitLocker—or want to use it in the future . ||| La partition System Reserved est obligatoire si vous utilisez BitLocker - ou si vous voulez l' utiliser ultérieurement .

2067 2067 | w_freq: 7 - 7 | wiki_freq: 213 - 47 | sentence_idx: 569549 | align_1: 28-27 | align_2: 29-31 | ner_entity: 2067-none |    Today ’s ceremony could be part of a history lesson and that ’s why we want to pass on these ‘ historical ’ items for the students of 2067 to discover ! ” ||| La cérémonie d’ aujourd’hui pourrait faire partie d’ un cours d’ histoire et c’ est pourquoi nous voulons transmettre ces éléments « historiques » aux élèves de 2067 afin qu’ ils puissent les découvrir ! »

2067 2067 | w_freq: 7 - 7 | wiki_freq: 213 - 47 | sentence_idx: 569550 | align_1: 28-27 | align_2: 29-31 | ner_entity: 2067-none |    Today ’s ceremony could be part of a history lesson and that ’s why we want to pass on these ‘ historical ’ items for the students of 2067 to discover ! ” ||| La cérémonie d’ aujourd’hui pourrait faire partie d’ un cours d’ histoire et c’ est pourquoi nous voulons transmettre ces éléments « historiques » aux élèves de 2067 afin qu’ ils puissent les découvrir ! »

13737 13737 | w_freq: 1 - 1 | wiki_freq: 1 - 1 | sentence_idx: 571589 | align_1: 3-4 | align_2: 4-10 | ner_entity: CEN / TR 13737-none |    CEN / TR 13737 gives : - clarification of all legislations / regulations applicable in a member state ; - if appropriate , more restrictive national requirements ; - a national contact point for the latest information . ||| Le CEN / TR 13737 ( toutes les parties ) donne : - la clarification de toutes les législations / règlements applicables dans un état membre ; - si approprié , des exigences nationales plus restrictives ; - un point de contact national pour une information ultérieure .

Rajoy Rajoy | w_freq: 13 - 13 | wiki_freq: 999 - 743 | sentence_idx: 576657 | align_1: 4-3 | align_2: 5-13 | ner_entity: Rajoy-Rajoy |    First : how will Rajoy return Spain to higher levels of economic growth ? ||| Premièrement , comment Rajoy permettra -t -il à l’ Espagne d’ effectuer un retour vers des niveaux élevés de croissance économique ?

E-5 E-5 | w_freq: 22 - 19 | wiki_freq: 264 - 32 | sentence_idx: 584266 | align_1: 0-0 | align_2: 1-6 | ner_entity: none-E-5 |    E-5 Many here maybe who has already has accepted You , and has not yet been filled with Thy Spirit . ||| E-5 Il y en a peut-être beaucoup ici qui T’ ont – ont déjà accepté et qui ne sont pas encore été remplis de Ton Esprit .

Ethereum Ethereum | w_freq: 118 - 129 | wiki_freq: 652 - 217 | sentence_idx: 585470 | align_1: 1-1 | align_2: 2-6 | ner_entity: Ethereum-Ethereum |    Behind Ethereum came Litecoin [ LTC ] , with 11 % of respondents stating that they have heard about it . ||| Derrière Ethereum , il y a eu Litecoin [ LTC ] , avec 11 % des répondants déclarant en avoir entendu parler .

al-Qaradaghi Qaradaghi | w_freq: 1 - 1 | wiki_freq: 7 - 0 | sentence_idx: 597108 | align_1: 6-11 | align_2: 7-17 | ner_entity: al-Qaradaghi-al - Qaradaghi |    As to the second question , al-Qaradaghi believed that Islamic finance could not present an alternative Islamic economy to replace the capitalist economy . ||| Pour ce qui est de la seconde question , al - Qaradaghi a déclaré qu’ il ne pensait pas que la finance islamique pouvait présenter une économie islamique alternative pour remplacer l’ économie capitaliste .

Gunvor Gunvor | w_freq: 5 - 5 | wiki_freq: 247 - 66 | sentence_idx: 602363 | align_1: 2-5 | align_2: 3-9 | ner_entity: Gunvor-Gunvor |    Who at Gunvor knew about the suspicious payments ? ||| Qui , au sein de Gunvor , était au courant de ces paiements suspects ?

Idéographie Idéographie | w_freq: 1 - 1 | wiki_freq: 0 - 8 | sentence_idx: 605137 | align_1: 7-6 | align_2: 8-12 | ner_entity: none-Idéographie |    Alice Chauchat What in your work for Idéographie has changed since the beginning of the process ? ||| Alice Chauchat Dans ton travail pour Idéographie , qu' est -ce qui a changé depuis le début du processus ?

L-135 E-135 | w_freq: 3 - 3 | wiki_freq: 1 - 0 | sentence_idx: 612573 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-135 |    L-135 You know , a red light is an absolute to traffic . ||| E-135 ( 39 ) Vous savez , un feu rouge est un absolu pour la circulation .

Addresses Addresses | w_freq: 8 - 1 | wiki_freq: 608 - 23 | sentence_idx: 614654 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-Addresses |    Addresses - we look at only 1 column ( 0 ) . ||| Addresses ( ? ) - on regarde seulement une colonne ( 0 ) .

E-269 E-269 | w_freq: 6 - 5 | wiki_freq: 0 - 0 | sentence_idx: 618017 | align_1: 0-0 | align_2: 1-5 | ner_entity: E-269 Business Men-E-269 |    E-269 Business Men , stay off of that track . ||| E-269 Vous les hommes d’ affaires , quittez cette voie -là .

E-39 E-39 | w_freq: 16 - 20 | wiki_freq: 10 - 2 | sentence_idx: 622123 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-39 |    E-39 No wonder the priest has--the Catholic priest has to be so smart . ||| E-39 Il n’ est pas étonnant que le prêtre ait ... le prêtre catholique soit si intelligent .

V40 V40 | w_freq: 3 - 3 | wiki_freq: 152 - 56 | sentence_idx: 624543 | align_1: 11-14 | align_2: 12-19 | ner_entity: V40-V40 |    How difficult is it to make a smaller car like the V40 as safe as larger ones ? ||| À quel point est -ce difficile de fabriquer une plus petite voiture comme la V40 pour qu’ elle soit aussi sécuritaire que les plus gros véhicules ?

KWPA KPWA | w_freq: 1 - 1 | wiki_freq: 13 - 0 | sentence_idx: 631865 | align_1: 8-8 | align_2: 9-13 | ner_entity: KWPA-KPWA |    Like their African sisters , the women of KWPA strategically oppose these actions through the Via Campesina . ||| Comme leurs sœurs africaines , les femmes de KPWA s’ opposent de manière stratégique à ces actions à travers La Via Campesina .

Asean Asean | w_freq: 3 - 4 | wiki_freq: 281 - 19 | sentence_idx: 632767 | align_1: 18-23 | align_2: 19-29 | ner_entity: the 2012 Asean Human Rights Declaration-Déclaration 2012 Asean |    It also impinges upon the enjoyment of a range of human rights that are protected in the 2012 Asean Human Rights Declaration . ||| Cela a également une incidence sur la jouissance d’ une série de droits de l’ homme qui sont protégés dans la Déclaration 2012 Asean sur les droits de l’ homme .

Magnitsky Magnitsky | w_freq: 17 - 7 | wiki_freq: 598 - 17 | sentence_idx: 643372 | align_1: 0-0 | align_2: 1-4 | ner_entity: Magnitsky-Magnitsky |    Magnitsky mentioned in testimony only in his October 2008 interrogation . ||| Magnitsky ne l’ a mentionné dans son témoignage que lors de son interrogatoire d’ octobre 2008 .

intifadas Intifadas | w_freq: 5 - 4 | wiki_freq: 16 - 5 | sentence_idx: 657991 | align_1: 17-18 | align_2: 18-22 | ner_entity: none-Intifadas |    “ In Palestine , the history of the Nakba ( Catastrophe ) and the frequent wars and intifadas have created a common collective memory . ||| « En Palestine , l’ histoire de la Nakba ( la Catastrophe ) et les fréquentes guerres et Intifadas [ soulèvements ] ont créé une mémoire collective commune .

E-434 E-434 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 663718 | align_1: 0-0 | align_2: 1-6 | ner_entity: none-E-434 |    E-434 Even death itself , everything else is sinking sand . ||| E-434 Jusqu’ à la mort , même , tout le reste est sable mouvant .

Jalics Jalics | w_freq: 1 - 1 | wiki_freq: 22 - 20 | sentence_idx: 672975 | align_1: 15-15 | align_2: 16-19 | ner_entity: Franz Jalics-Francisco Jalics |    But for him , for me and for many more , such as Father Franz Jalics , faith in Jesus was vital . ||| Cependant , pour lui , pour moi et pour beaucoup d’ autres , comme Francisco Jalics , par exemple , la foi en Jésus a été définitive .

Alibaba—a Alibaba | w_freq: 1 - 58 | wiki_freq: 0 - 321 | sentence_idx: 673726 | align_1: 5-6 | align_2: 6-14 | ner_entity: Alibaba—a-Alibaba |    It is not specific to Alibaba—a number of big companies from Silicon Valley have adopted similar models . ||| Cela n’ est pas spécifique à Alibaba , c’ est vrai : un certain nombre de grandes entreprises de la Silicon Valley ont adopté des modèles similaires .

Aadam Âdam | w_freq: 1 - 1 | wiki_freq: 36 - 2 | sentence_idx: 676727 | align_1: 3-6 | align_2: 4-12 | ner_entity: Aadam-Âdam |    Whenever Allaah created Aadam , He made him and his wife live in Paradise . ||| Chaque fois qu' Allâh a créé Âdam ( ' Alayhi Salâm ) , Il l' a fait et sa femme résident dans le Paradis .

Episcopalians—and épiscopaliens | w_freq: 2 - 2 | wiki_freq: 0 - 75 | sentence_idx: 678445 | align_1: 8-18 | align_2: 9-24 | ner_entity: Episcopalians—and-none |    Anyway , I left the Congregationalists and the Episcopalians—and my country once and for all . ||| Quoi qu’ il en soit , j’ ai laissé tomber une fois pour toutes les congrégationalistes et les épiscopaliens — en même temps que mon pays .

Drumbeat Drumbeat | w_freq: 1 - 1 | wiki_freq: 115 - 13 | sentence_idx: 680034 | align_1: 5-7 | align_2: 6-13 | ner_entity: Mozilla Drumbeat-Mozilla Drumbeat |    This year we launched Mozilla Drumbeat to expand our scope . ||| Cette année , nous avons lancé Mozilla Drumbeat [ battement de tambour ] pour étendre notre envergure .

Philippians Philippiens | w_freq: 20 - 19 | wiki_freq: 402 - 89 | sentence_idx: 686728 | align_1: 12-12 | align_2: 13-16 | ner_entity: Philippians-Philippiens |    In your opinion , does the general public understand the message of Philippians that Jesus , who was fully God , became fully human to die in our place ? ||| À votre avis , le grand public comprend -il le message de Philippiens , à savoir que Jésus , qui était entièrement Dieu , est devenu entièrement homme pour mourir à notre place ?

Asherah Ashéra | w_freq: 1 - 1 | wiki_freq: 259 - 23 | sentence_idx: 691373 | align_1: 10-9 | align_2: 11-14 | ner_entity: Asherah-Ashéra |    What is striking in the long story of Israel ’s Asherah is the identity of those who did not oppose her . ||| Ce qui frappe dans la longue histoire de l’ Ashéra d’ Israël , c’ est l’ identité de ceux qui ne s’ opposaient pas à elle .

ArtAssistant ArtAssistant | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 691863 | align_1: 2-2 | align_2: 3-6 | ner_entity: ArtAssistant-ArtAssistant |    Working at ArtAssistant is not just working for any company , we provide a pleasant atmosphere in a disruptive company that is changing the world of art ! ||| Travailler chez ArtAssistant , ce n' est pas seulement travailler pour n' importe quelle entreprise , nous offrons une atmosphère agréable dans une entreprise dérangeante qui change le monde de l' art !

Every1Matters Every1Matters | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 696416 | align_1: 12-15 | align_2: 13-21 | ner_entity: none-# Every1Matters |    The unprecedented digital campaign is designed to remind the world that # Every1Matters – and that anything is possible with diabetes . ||| Cette campagne digitale sans précédent a pour but de rappeler au monde entier que # Every1Matters ( Tout le monde compte ) et que tout est possible avec le diabète .

Harmonization Harmonisation | w_freq: 6 - 6 | wiki_freq: 222 - 65 | sentence_idx: 706002 | align_1: 12-17 | align_2: 13-25 | ner_entity: Harmonization for Health-Harmonisation pour la Santé en Afrique |    Improving knowledge management in health systems is a priority of the platform Harmonization for Health in Africa ( HHA ) . ||| Améliorer la gestion des savoirs sur les systèmes de santé est une des priorités de la plateforme Harmonisation pour la Santé en Afrique ( Harmonization for Health in Africa , HHA ) .

Smarter Smarter | w_freq: 11 - 3 | wiki_freq: 691 - 42 | sentence_idx: 709576 | align_1: 16-18 | align_2: 17-22 | ner_entity: Use It or Lose It : Dancing Makes You Smarter-Use It or Lose It : Dancing Makes You Smarter |    Take a look at this page , Use It or Lose It : Dancing Makes You Smarter . ||| Jetez un coup d’ œil à ma page : Use It or Lose It : Dancing Makes You Smarter ( anglais ) .

Co-Chairs Co-Présidents | w_freq: 12 - 5 | wiki_freq: 211 - 3 | sentence_idx: 712379 | align_1: 2-1 | align_2: 3-6 | ner_entity: The ADP Co-Chairs-Co-Présidents |    The ADP Co-Chairs proposed to begin text-based negotiations on the basis of text they had prepared . ||| Les Co-Présidents de l’ ADP ont proposé d’ entamer les négociations textuelles sur la base du texte qu’ ils avaient préparé .

Nephilim Nephilim | w_freq: 16 - 15 | wiki_freq: 577 - 133 | sentence_idx: 713018 | align_1: 9-9 | align_2: 10-13 | ner_entity: none-Nephilim |    Randy DeMain has written extensively about the resurgence of Nephilim today . ||| Randy DeMain a longuement écrit sur la résurgence des Nephilim à l’ heure actuelle .

YAHUSHUA YAHUSHUA | w_freq: 38 - 38 | wiki_freq: 0 - 0 | sentence_idx: 714214 | align_1: 25-27 | align_2: 26-33 | ner_entity: none-Oh YAHUSHUA |    No , each and every time we do anything to offend our ABBA YAHUVEH , each and every time we quickly say , “ Oh YAHUSHUA please forgive us . ” ||| Non , toutes les fois que nous faisons une chose qui offense ABBA YAHUVEH , chaque fois et toutes les fois nous disons rapidement , " Oh YAHUSHUA , s' il te plaît pardonne nous . "

Mozi Mozi | w_freq: 1 - 1 | wiki_freq: 383 - 63 | sentence_idx: 715520 | align_1: 0-0 | align_2: 1-5 | ner_entity: Mozi-Mozi |    Mozi believed that people in principle should care for all people equally . ||| Mozi , en revanche , croyait que les gens , en principe , doivent s' occuper de tous les gens de façon égale .

Supertanker Supertanker | w_freq: 3 - 3 | wiki_freq: 57 - 16 | sentence_idx: 717177 | align_1: 2-1 | align_2: 3-6 | ner_entity: none-Supertanker |    Can the Supertanker fight fires at night , while they are most vulnerable ? ||| Le Supertanker permet t -il de lutter contre les incendies la nuit , alors que c’ est le moment où il sont le plus vulnérable ?

Seun Seun | w_freq: 3 - 3 | wiki_freq: 197 - 46 | sentence_idx: 717894 | align_1: 6-7 | align_2: 7-11 | ner_entity: Seun-Seun |    “ Then his sons Femi and Seun launched their international careers in France . ” ||| Ensuite , ses fils , Femi et Seun , ont aussi lancé leur carrière internationale en France . "

BROKEN BRISÉ | w_freq: 2 - 1 | wiki_freq: 26 - 0 | sentence_idx: 722540 | align_1: 10-8 | align_2: 11-13 | ner_entity: none-BRISÉ |    However , Bush Jr. and his corrupt cohorts have continuously BROKEN every agreement they have signed . ||| Néanmoins , Bush et ses cohortes corrompues ont BRISÉ , sans discontinuer , tous les accords qu’ ils ont signés .

Wieck Wieck | w_freq: 1 - 1 | wiki_freq: 484 - 158 | sentence_idx: 723806 | align_1: 0-0 | align_2: 1-5 | ner_entity: Wieck-Wieck |    Wieck later wrote , “ I did not go to prison as a pacifist but rather as an objector to war and conscription . ||| Wieck a écrit , plus tard , “ Je ne suis pas allé en prison en tant que pacifiste mais plutôt comme un objecteur à la guerre et à la conscription .

Appleseed Appleseed | w_freq: 1 - 1 | wiki_freq: 697 - 82 | sentence_idx: 729187 | align_1: 4-4 | align_2: 5-8 | ner_entity: Johnny Appleseed-Johnny Appleseed |    But , like Johnny Appleseed , do not look back when you have dropped that seed . ||| Mais , comme Johnny Appleseed [ 1 ] , ne regardez pas en arrière après avoir laissé tomber cette graine .

Aviano Aviano | w_freq: 1 - 1 | wiki_freq: 388 - 89 | sentence_idx: 733844 | align_1: 12-13 | align_2: 13-17 | ner_entity: Aviano-Aviano |    However no one knows precisely how many there actually are : at Aviano , there are 18 bunkers with the capacity to store another 70 . ||| Personne ne sait cependant exactement combien il y en a effectivement : à Aviano , par exemple , il y a 18 bunkers en mesure d' en stocker plus de 70 .

Levitation Lévitation | w_freq: 4 - 3 | wiki_freq: 386 - 21 | sentence_idx: 737601 | align_1: 7-8 | align_2: 8-12 | ner_entity: Party Levitation-la Lévitation de Partie(parti |    Now , kind reader , reconsider Party Levitation and perhaps do the experiment again but this time have no central person ( levitatee ) . ||| Maintenant , le lecteur aimable , reconsidérez la Lévitation de Partie(parti ) et faites peut-être l' expérience de nouveau mais cette fois n' ayez aucune personne centrale ( levitatee ) .

E-48 E-48 | w_freq: 15 - 17 | wiki_freq: 3 - 3 | sentence_idx: 737721 | align_1: 0-0 | align_2: 1-6 | ner_entity: none-E-48 |    E-48 Phileo love would make you shoot a man for insulting your wife . ||| E-48 ( 101 ) L' amour phileo vous amènerait à tirer sur un homme parce qu' il a offensé votre femme .

WEB WEB | w_freq: 364 - 378 | wiki_freq: 257 - 122 | sentence_idx: 740894 | align_1: 5-5 | align_2: 6-9 | ner_entity: the Convention WEB-convention WEB |    The court interprets the Convention WEB not an EU instrument , but one that is binding on all EU countries . ||| La Cour interprète la convention WEB elle n’ est pas un instrument de l’ Union mais un instrument contraignant pour tous les États membres de l’ UE .

WEB WEB | w_freq: 364 - 378 | wiki_freq: 257 - 122 | sentence_idx: 742795 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-WEB |    WEB has the complete story of X2000 - the train for the year 2000 ! ||| WEB ( en anglais ) contient toute l' histoire de la X2000 - le train de l' an 2000 !

Dugin Douguine | w_freq: 7 - 2 | wiki_freq: 375 - 200 | sentence_idx: 745499 | align_1: 7-8 | align_2: 8-12 | ner_entity: Alexander Dugin-Alexandre Douguine |    Maybe that explains your proximity with Alexander Dugin … Must we believe that beyond the national cultures you defend , transnational political convergences exist ? ||| Ce qui explique peut-être votre proximité avec Alexandre Douguine [ 19 ] … Faut -il croire qu’ au delà des cultures nationales que vous défendez , il existe des convergences politiques transnationales ?

E-32 E-32 | w_freq: 11 - 11 | wiki_freq: 14 - 1 | sentence_idx: 747172 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-32 |    E-32 And at the grave , look . ||| E-32 ( 72 ) Et à la tombe , regardez .

Nyx Nyx | w_freq: 2 - 2 | wiki_freq: 530 - 166 | sentence_idx: 773655 | align_1: 15-17 | align_2: 16-21 | ner_entity: Nyx-Nyx |    From there he rose into the sky each night in the train of his mother Nyx . " ||| De là , il s' élevait dans le ciel chaque nuit dans le train de sa mère Nyx ( Nuit ) .

Rapporteurs Rapporteurs | w_freq: 7 - 5 | wiki_freq: 103 - 15 | sentence_idx: 774821 | align_1: 21-21 | align_2: 22-26 | ner_entity: UN Special Rapporteurs-Rapporteurs spéciaux de l’ ONU |    They also express their support for the efforts of the United Nations High Commissioner for Human Rights and of UN Special Rapporteurs in order to assess the situation in the field and they take note of the reports and recommandations of the High Commissioner for Human Rights ( E / CN/4/2001/114 ) and of the Commission of Inquiry ( E / CN/4/2001/121 ) . ||| Elles expriment également leur soutien pour les efforts du Haut Commissaire des Nations Unies aux droits de l’ homme et des Rapporteurs spéciaux de l’ ONU en vue d’ évaluer la situation sur le terrain , et elles prennent note des rapports et recommandations du Haut Commissaire aux droits de l’ homme ( E / CN/4/2001/114 ) et de la Commission d’ enquête ( E / CN/4/2001/121 ) .

Cision Cision | w_freq: 2 - 2 | wiki_freq: 86 - 12 | sentence_idx: 775490 | align_1: 2-2 | align_2: 3-6 | ner_entity: Cision-Q : Cision |    Q : Cision bought Bulletin Intelligence last year . ||| Q : Cision a fait l’ acquisition de Bulletin Intelligence l’ an dernier .

ITSELF ELLE | w_freq: 2 - 15 | wiki_freq: 2 - 188 | sentence_idx: 775708 | align_1: 10-12 | align_2: 11-17 | ner_entity: HUMANITY ITSELF-HUMANITÉ ELLE |    And the central lie of this history is that HUMANITY ITSELF did what WE did . ||| Et le mensonge de cette histoire est que c' est l' HUMANITÉ ELLE - MÊME qui a fait ce que NOUS , nous avons fait .

Atma Atma | w_freq: 7 - 8 | wiki_freq: 508 - 42 | sentence_idx: 799585 | align_1: 8-12 | align_2: 9-16 | ner_entity: Atma-Atma |    Whatever changes your body may suffer , the Atma , the splendour of the true Wisdom remains immortal . ||| Quels que soient les changements dont votre corps peut souffrir , l’ Atma ( âme ) , la splendeur de la véritable Sagesse reste immortelle .

MTZ MTZ | w_freq: 1 - 1 | wiki_freq: 73 - 41 | sentence_idx: 804361 | align_1: 9-7 | align_2: 10-12 | ner_entity: MTZ-MTZ |    To what extent did the innovative environment at the MTZ make entering the market easier ? ||| Dans quelle mesure l' environnement innovant au MTZ vous a -t -il facilité l' entrée sur le marché ?

Zeitgeist Zeitgeist | w_freq: 2 - 2 | wiki_freq: 741 - 111 | sentence_idx: 815294 | align_1: 21-25 | align_2: 22-32 | ner_entity: Zeitgeist-Zeitgeist |    Yes , because progressivism – in the West and the East – promotes nothing else than a capitulation toward the revolutionary Zeitgeist . ||| Oui , parce que le Progressisme — à l' Ouest et à l' Est — ne favorise rien d' autre qu' une capitulation envers le Zeitgeist [ esprit du temps ] révolutionnaire .

Cerretti Cerretti | w_freq: 1 - 1 | wiki_freq: 42 - 13 | sentence_idx: 816639 | align_1: 9-7 | align_2: 10-12 | ner_entity: Cerretti-Monsignor Cerretti |    That same day , in the morning , Monsignor Cerretti surprised us with a good visit . ||| Ce même jour le matin , Monsignor Cerretti m’ a fait la surprise d’ une bonne visite .

